ilpn,ilpn_status,ASN,PO,SKU,qty,length,hieght,width,Current_location,Found_location,ASN_status
6.77013E+13,In transit,120045256,4038128,354858,72,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77013E+13,In transit,120045273,5038153,354896,52,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77013E+13,In transit,120045239,4038115,12741081,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77013E+13,In transit,120045236,4038103,12741040,24,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77013E+13,In transit,120045273,5038152,354895,83,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77013E+13,In transit,120045271,5038144,354877,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77013E+13,In transit,120045259,4038137,354860,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77013E+13,In transit,120045270,5038141,354871,86,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77013E+13,In transit,120045234,4056793,10748215,59,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77013E+13,In transit,120045272,5038148,354886,10,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77013E+13,In transit,120045231,4056769,11750505,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77013E+13,In transit,120045273,5038152,354895,91,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77013E+13,In transit,120045256,4038127,354825,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77013E+13,In transit,120045237,4038106,12741052,74,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77013E+13,In transit,120045256,4038128,354826,16,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77013E+13,In transit,120045270,5038140,354868,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77013E+13,In transit,120045272,5038151,354892,73,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77013E+13,In transit,120045259,4038139,354864,84,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77013E+13,In transit,120045259,4038137,354859,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77013E+13,In transit,120045270,5038142,354873,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77013E+13,In transit,120045272,5038149,354889,26,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77013E+13,In transit,120045259,4038139,354864,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77013E+13,In transit,120045256,4038126,354819,7,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77013E+13,In transit,120045256,4038126,354820,64,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77013E+13,In transit,120045272,5038149,354887,67,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77013E+13,In transit,120045271,5038145,354880,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77013E+13,In transit,120045238,4038110,12741065,55,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77013E+13,In transit,120045273,5038153,354897,16,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77013E+13,In transit,120045232,4056765,10743938,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045273,5038153,354896,89,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045257,4038131,354841,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045259,4038137,354860,74,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045240,4038117,12741090,80,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045270,5038143,354876,81,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045238,4038112,12741071,72,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045238,4038112,12741072,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045271,5038146,354882,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045270,5038140,354868,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045273,5038153,354897,38,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045259,4038137,354860,74,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045238,4038109,12741062,45,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045273,5038153,354897,42,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045237,4038105,12741049,3,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045271,5038146,354882,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045240,4038118,12741091,18,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045239,4038116,12741086,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045271,5038146,354882,26,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045257,4038132,354844,19,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045273,5038153,354896,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045257,4038130,354836,24,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045237,4038106,12741052,99,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045240,4038118,12741093,87,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045273,5038153,354896,38,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045231,4056769,11750501,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045235,4056797,10748229,65,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045270,5038143,354875,24,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045257,4038129,354834,92,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045259,4038139,354863,66,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045255,4038122,354811,99,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045258,4038133,354849,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045273,5038153,354896,64,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045240,4038118,12741091,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045272,5038150,354890,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045238,4038109,12741061,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045256,4038126,354818,98,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045233,4056760,10748202,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045258,4038133,354851,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045257,4038129,354834,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045270,5038143,354876,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045270,5038143,354876,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045271,5038144,354877,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045238,4038112,12741070,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045233,4056761,10748098,67,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045270,5038142,354874,59,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045258,4038135,354855,85,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045237,4038105,12741050,58,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045273,5038152,354895,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045271,5038147,354883,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045237,4038106,12741052,51,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045270,5038140,354867,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045273,5038152,354894,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045236,4038104,12741044,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045273,5038152,354895,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045234,4056792,10748211,85,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045271,5038144,354878,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045238,4038110,12741065,81,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045238,4038110,12741063,75,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045237,4038105,12741047,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045272,5038151,354892,90,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045273,5038153,354897,46,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045256,4038125,354814,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045272,5038148,354886,30,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045270,5038143,354875,45,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045259,4038138,354862,49,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045273,5038152,354895,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045273,5038152,354895,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045238,4038109,12741060,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045273,5038153,354897,43,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045236,4038102,10741036,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045234,4056792,10748210,60,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045259,4038137,354859,51,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045236,4038104,12741043,38,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045256,4038127,354825,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045240,4038118,12741094,20,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045259,4038140,354865,77,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045270,5038143,354875,33,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045271,5038145,354880,0,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045239,4038116,12741084,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045234,4056793,10748214,78,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045232,4056764,10742301,16,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045272,5038150,354890,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045231,4056769,11750909,19,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045256,4038126,354819,83,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045232,4056765,10743940,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045238,4038110,12741064,58,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045240,4038119,12741097,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045272,5038148,354885,75,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045235,4056796,10748227,45,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045240,4038119,12741096,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045259,4038138,354861,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045232,4056764,10742301,9,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045270,5038143,354875,49,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045257,4038132,354844,8,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045273,5038152,354894,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045233,4056760,10748202,19,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045273,5038153,354897,12,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045272,5038148,354886,90,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045272,5038149,354887,11,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045272,5038149,354888,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045231,4056769,11750501,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045233,4056761,10748200,16,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045270,5038143,354876,42,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045270,5038140,354867,31,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045272,5038150,354891,3,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045259,4038139,354863,20,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045272,5038150,354891,10,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045257,4038132,354847,26,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045238,4038112,12741072,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045256,4038128,354858,68,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045236,4038101,10741034,74,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045239,4038115,12741082,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045271,5038146,354881,75,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045257,4038129,354831,3,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045270,5038141,354869,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045273,5038152,354894,89,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045258,4038133,354851,89,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045271,5038145,354879,0,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045237,4038106,12741051,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045235,4056796,10748227,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045272,5038148,354886,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045257,4038132,354843,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045257,4038129,354830,96,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045234,4056793,10748215,70,12.6,3.8,5.2,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045272,5038148,354886,49,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045273,5038153,354897,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045231,4056768,11750506,11,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045270,5038140,354868,3,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045240,4038117,12741087,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045237,4038106,12741052,55,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045259,4038140,354865,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045237,4038106,12741051,83,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045257,4038132,354843,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045237,4038105,12741050,37,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045231,4056769,11750531,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045272,5038150,354891,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045238,4038109,12741059,71,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045256,4038126,354821,67,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045237,4038105,12741049,34,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045273,5038153,354896,71,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045239,4038113,12741074,18,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045255,4038122,354810,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045271,5038144,354877,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045259,4038137,354859,21,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045238,4038110,12741064,43,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045231,4056769,11750501,73,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045238,4038109,12741060,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045270,5038142,354872,88,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045256,4038125,354815,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045234,4056793,10748216,72,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045270,5038141,354871,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045272,5038150,354891,77,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045273,5038152,354895,57,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045258,4038135,354854,63,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045237,4038106,12741052,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045257,4038132,354844,33,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045256,4038128,354827,29,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045273,5038153,354897,63,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045231,4056768,11750504,45,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045257,4038129,354832,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045239,4038116,12741086,31,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045255,4038123,354813,59,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045270,5038143,354876,90,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045270,5038142,354873,26,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045273,5038152,354894,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045271,5038146,354881,37,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045273,5038153,354897,67,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045257,4038132,354844,73,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045259,4038138,354862,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045257,4038129,354831,55,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045231,4056769,11750501,90,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045271,5038144,354878,21,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045272,5038150,354890,93,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045236,4038102,10741038,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045256,4038126,354818,7,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045270,5038142,354874,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045239,4038114,12741079,39,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045240,4038120,12741099,47,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045238,4038112,12741073,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045270,5038141,354871,45,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045240,4038119,12741098,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045236,4038104,12741044,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045273,5038153,354897,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045272,5038151,354893,63,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045231,4056769,11750909,99,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045270,5038142,354873,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045231,4056769,11750909,84,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045273,5038152,354895,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045258,4038133,354851,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045271,5038145,354880,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045240,4038118,12741093,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045272,5038149,354888,33,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045270,5038141,354871,47,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045234,4056792,10748210,39,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045259,4038139,354864,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045237,4038108,12741056,88,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045259,4038139,354863,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045259,4038139,354864,83,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045273,5038152,354895,76,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045255,4038123,354812,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045270,5038143,354876,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77014E+13,In transit,120045232,4056764,10743934,7,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045258,4038135,354855,0,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045256,4038125,354816,64,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045236,4038101,10741035,8,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045239,4038113,12741076,37,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045271,5038146,354882,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77014E+13,In transit,120045270,5038140,354868,40,12.6,3.8,5.2,Unknown,CUBIST,Receiving Started
6.77014E+13,In transit,120045231,4056769,11750521,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045256,4038125,354814,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045231,4056768,11750506,60,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045231,4056769,11750505,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045233,4056760,10748202,18,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045258,4038134,354852,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045273,5038152,354895,75,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77014E+13,In transit,120045239,4038114,12741080,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77014E+13,In transit,120045235,4056796,10748227,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77014E+13,In transit,120045240,4038118,12741092,82,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77014E+13,In transit,120045256,4038127,354822,37,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045273,5038152,354894,26,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77014E+13,In transit,120045239,4038116,12741086,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045258,4038134,354852,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77014E+13,In transit,120045231,4056768,11750507,86,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
